,gas_fuel_flow,hpc_eta,ngp,npt
2018-08-13 07:13:33+00:00,4636.01,0.79,85.36,82.07
2018-08-13 07:14:03+00:00,4636.36,0.79,85.38,81.96
2018-08-13 07:14:33+00:00,4637.65,0.79,85.4,82.01
2018-08-13 07:15:03+00:00,4638.51,0.79,85.42,81.9
2018-08-13 07:15:33+00:00,4640.93,0.79,85.46,82.2
2018-08-13 07:16:03+00:00,4642.85,0.79,85.5,82.13
2018-08-13 07:16:33+00:00,4641.3,0.79,85.48,82.05
2018-08-13 07:17:03+00:00,4644.7,0.79,85.52,81.83
2018-08-13 07:17:33+00:00,4643.04,0.79,85.5,81.99
2018-08-13 07:18:03+00:00,4644.21,0.79,85.52,81.97
2018-08-13 07:18:33+00:00,4648.55,0.79,85.58,81.93
2018-08-13 07:19:03+00:00,4648.31,0.79,85.62,82.12
2018-08-13 07:19:33+00:00,4650.41,0.79,85.64,82.14
2018-08-13 07:20:03+00:00,4649.01,0.79,85.6,81.97
2018-08-13 07:20:33+00:00,4648.52,0.79,85.6,82.02
2018-08-13 07:21:03+00:00,4652.67,0.79,85.66,81.83
2018-08-13 07:21:33+00:00,4651.78,0.79,85.66,82.01
2018-08-13 07:22:03+00:00,4653.67,0.79,85.7,81.96
2018-08-13 07:22:33+00:00,4656.44,0.79,85.76,82.04
2018-08-13 07:23:03+00:00,4654.98,0.79,85.72,82.11
2018-08-13 07:23:33+00:00,4656.77,0.79,85.74,82.1
2018-08-13 07:24:03+00:00,4657.56,0.79,85.76,81.97
2018-08-13 07:24:33+00:00,4657.38,0.79,85.76,82.09
2018-08-13 07:25:03+00:00,4660.02,0.79,85.82,81.87
2018-08-13 07:25:33+00:00,4658.47,0.79,85.78,81.96
2018-08-13 07:26:03+00:00,4660.97,0.79,85.82,81.86
2018-08-13 07:26:33+00:00,4662.24,0.79,85.82,81.95
2018-08-13 07:27:03+00:00,4664.83,0.79,85.9,82.04
2018-08-13 07:27:33+00:00,4664.82,0.79,85.92,81.79
2018-08-13 07:28:03+00:00,4566.09,0.79,84.08,82.03
2018-08-13 07:28:33+00:00,4565.62,0.79,84.08,82.19
2018-08-13 07:29:03+00:00,4566.63,0.79,84.1,81.97
2018-08-13 07:29:33+00:00,4565.26,0.79,84.06,81.87
2018-08-13 07:30:03+00:00,4567.9,0.79,84.12,81.99
2018-08-13 07:30:33+00:00,4570.04,0.79,84.14,82.11
2018-08-13 07:31:03+00:00,4573.86,0.79,84.22,81.9
2018-08-13 07:31:33+00:00,4570.43,0.79,84.16,82.14
2018-08-13 07:32:03+00:00,4571.85,0.79,84.18,81.86
2018-08-13 07:32:33+00:00,4575.22,0.79,84.24,81.82
2018-08-13 07:33:03+00:00,4573.49,0.79,84.22,82.02
2018-08-13 07:33:33+00:00,4572.57,0.79,84.22,82.21
2018-08-13 07:34:03+00:00,4574.86,0.79,84.24,81.92
2018-08-13 07:34:33+00:00,4577.68,0.79,84.3,82.02
2018-08-13 07:35:03+00:00,4578.59,0.79,84.34,82.11
2018-08-13 07:35:33+00:00,4578.27,0.79,84.3,81.88
2018-08-13 07:36:03+00:00,4580.58,0.79,84.34,81.84
2018-08-13 07:36:33+00:00,4582.11,0.79,84.38,82.19
2018-08-13 07:37:03+00:00,4583.39,0.79,84.4,82.05
2018-08-13 07:37:33+00:00,4582.73,0.79,84.4,82.09
2018-08-13 07:38:03+00:00,4584.28,0.79,84.42,81.93
2018-08-13 07:38:33+00:00,4584.79,0.79,84.42,81.87
2018-08-13 07:39:03+00:00,4584.17,0.79,84.4,82.12
2018-08-13 07:39:33+00:00,4585.56,0.79,84.44,81.98
2018-08-13 07:40:03+00:00,4586.48,0.79,84.48,82.09
2018-08-13 07:40:33+00:00,4589.52,0.79,84.52,82.06
2018-08-13 07:41:03+00:00,4589.93,0.79,84.52,81.88
2018-08-13 07:41:33+00:00,4592.22,0.79,84.56,81.84
2018-08-13 07:42:03+00:00,4592.14,0.79,84.56,81.92
2018-08-13 07:42:33+00:00,4589.96,0.79,84.54,82.05
2018-08-13 07:43:03+00:00,4593.54,0.79,84.6,82.07
2018-08-13 07:43:33+00:00,4595.1,0.79,84.58,81.78
2018-08-13 07:44:03+00:00,4593.44,0.79,84.58,81.86
2018-08-13 07:44:33+00:00,4597.5,0.79,84.66,81.95
2018-08-13 07:45:03+00:00,4599.62,0.79,84.7,81.92
2018-08-13 07:45:33+00:00,4599.68,0.79,84.68,81.97
2018-08-13 07:46:03+00:00,4601.87,0.79,84.74,82.0
2018-08-13 07:46:33+00:00,4600.7,0.79,84.7,82.08
2018-08-13 07:47:03+00:00,4602.0,0.79,84.74,81.9
2018-08-13 07:47:33+00:00,4603.78,0.79,84.76,81.96
2018-08-13 07:48:03+00:00,4604.94,0.79,84.78,82.1
2018-08-13 07:48:33+00:00,4604.65,0.79,84.78,81.96
2018-08-13 07:49:03+00:00,4606.64,0.79,84.82,81.99
2018-08-13 07:49:33+00:00,4606.46,0.79,84.84,82.01
2018-08-13 07:50:03+00:00,4606.91,0.79,84.82,82.19
2018-08-13 07:50:33+00:00,4609.34,0.79,84.88,81.98
2018-08-13 07:51:03+00:00,4608.85,0.79,84.88,82.09
2018-08-13 07:51:33+00:00,4611.87,0.79,84.94,82.07
2018-08-13 07:52:03+00:00,4611.13,0.79,84.92,82.01
2018-08-13 07:52:33+00:00,4612.62,0.79,84.94,82.02
2018-08-13 07:53:03+00:00,4612.37,0.79,84.92,81.97
2018-08-13 07:53:33+00:00,4615.49,0.79,84.98,81.97
2018-08-13 07:54:03+00:00,4615.02,0.79,85.0,81.98
2018-08-13 07:54:33+00:00,4613.97,0.79,84.96,82.1
2018-08-13 07:55:03+00:00,4617.64,0.79,85.04,82.01
2018-08-13 07:55:33+00:00,4618.69,0.79,85.06,81.87
2018-08-13 07:56:03+00:00,4618.61,0.79,85.04,81.93
2018-08-13 07:56:33+00:00,4620.48,0.79,85.08,82.06
2018-08-13 07:57:03+00:00,4618.74,0.79,85.04,81.96
2018-08-13 07:57:33+00:00,4620.38,0.79,85.06,81.75
2018-08-13 07:58:03+00:00,4626.17,0.79,85.18,81.92
2018-08-13 07:58:33+00:00,4624.61,0.79,85.16,82.02
2018-08-13 07:59:03+00:00,4624.92,0.79,85.18,82.03
2018-08-13 07:59:33+00:00,4624.67,0.79,85.16,82.18
2018-08-13 08:00:03+00:00,4626.8,0.79,85.2,82.04
2018-08-13 08:00:33+00:00,4626.0,0.79,85.18,82.02
2018-08-13 08:01:03+00:00,4626.52,0.79,85.22,82.24
2018-08-13 08:01:33+00:00,4628.36,0.79,85.22,81.95
2018-08-13 08:02:03+00:00,4632.59,0.79,85.3,81.92
2018-08-13 08:02:33+00:00,4631.75,0.79,85.3,82.01
2018-08-13 08:03:03+00:00,4633.48,0.79,85.32,82.04
2018-08-13 08:03:33+00:00,4634.05,0.79,85.34,81.99
2018-08-13 08:04:03+00:00,4635.85,0.79,85.36,82.11
2018-08-13 08:04:33+00:00,4635.1,0.79,85.34,81.91
2018-08-13 08:05:03+00:00,4637.94,0.79,85.4,81.96
2018-08-13 08:05:33+00:00,4638.66,0.79,85.42,81.91
2018-08-13 08:06:03+00:00,4636.45,0.79,85.38,82.12
2018-08-13 08:06:33+00:00,4638.26,0.79,85.42,82.0
2018-08-13 08:07:03+00:00,4639.4,0.79,85.44,81.95
2018-08-13 08:07:33+00:00,4639.52,0.79,85.42,81.86
2018-08-13 08:08:03+00:00,4642.53,0.79,85.5,82.26
2018-08-13 08:08:33+00:00,4643.5,0.79,85.5,82.03
2018-08-13 08:09:03+00:00,4644.77,0.79,85.52,81.97
2018-08-13 08:09:33+00:00,4643.78,0.79,85.5,81.96
2018-08-13 08:10:03+00:00,4649.48,0.79,85.6,82.02
2018-08-13 08:10:33+00:00,4646.9,0.79,85.58,82.08
2018-08-13 08:11:03+00:00,4647.32,0.79,85.58,82.0
2018-08-13 08:11:33+00:00,4648.47,0.79,85.6,82.01
2018-08-13 08:12:03+00:00,4650.52,0.79,85.62,82.01
2018-08-13 08:12:33+00:00,4651.63,0.79,85.66,81.95
2018-08-13 08:13:03+00:00,4651.17,0.79,85.66,82.08
2018-08-13 08:13:33+00:00,4654.88,0.79,85.7,81.95
2018-08-13 08:14:03+00:00,4653.18,0.79,85.7,81.93
2018-08-13 08:14:33+00:00,4654.14,0.79,85.72,82.16
2018-08-13 08:15:03+00:00,4655.79,0.79,85.72,81.9
2018-08-13 08:15:33+00:00,4656.14,0.79,85.74,81.98
2018-08-13 08:16:03+00:00,4658.41,0.79,85.78,82.04
2018-08-13 08:16:33+00:00,4657.02,0.79,85.76,82.01
2018-08-13 08:17:03+00:00,4659.19,0.79,85.8,81.91
2018-08-13 08:17:33+00:00,4660.52,0.79,85.82,81.93
2018-08-13 08:18:03+00:00,4662.3,0.79,85.84,81.77
2018-08-13 08:18:33+00:00,4660.84,0.79,85.82,81.83
2018-08-13 08:19:03+00:00,4663.02,0.79,85.86,81.86
2018-08-13 08:19:33+00:00,4664.09,0.79,85.86,81.92
2018-08-13 08:20:03+00:00,4565.42,0.79,84.08,82.12
2018-08-13 08:20:33+00:00,4564.49,0.79,84.06,82.12
2018-08-13 08:21:03+00:00,4567.96,0.79,84.1,81.91
2018-08-13 08:21:33+00:00,4568.01,0.79,84.1,81.94
2018-08-13 08:22:03+00:00,4566.83,0.79,84.1,81.88
2018-08-13 08:22:33+00:00,4572.01,0.79,84.18,81.84
2018-08-13 08:23:03+00:00,4570.7,0.79,84.16,82.18
2018-08-13 08:23:33+00:00,4571.8,0.79,84.18,82.07
2018-08-13 08:24:03+00:00,4572.34,0.79,84.18,81.89
2018-08-13 08:24:33+00:00,4573.13,0.79,84.22,81.93
2018-08-13 08:25:03+00:00,4573.09,0.79,84.2,82.0
2018-08-13 08:25:33+00:00,4578.23,0.79,84.3,82.14
2018-08-13 08:26:03+00:00,4577.09,0.79,84.28,81.81
2018-08-13 08:26:33+00:00,4579.73,0.79,84.34,82.21
2018-08-13 08:27:03+00:00,4577.63,0.79,84.28,82.01
2018-08-13 08:27:33+00:00,4580.32,0.79,84.32,82.06
2018-08-13 08:28:03+00:00,4576.3,0.79,84.28,82.18
2018-08-13 08:28:33+00:00,4582.87,0.79,84.4,81.98
2018-08-13 08:29:03+00:00,4581.87,0.79,84.36,82.02
2018-08-13 08:29:33+00:00,4585.49,0.79,84.42,81.92
2018-08-13 08:30:03+00:00,4580.52,0.79,84.34,81.86
2018-08-13 08:30:33+00:00,4587.38,0.79,84.48,82.03
2018-08-13 08:31:03+00:00,4586.77,0.79,84.48,82.18
2018-08-13 08:31:33+00:00,4584.76,0.79,84.44,81.93
2018-08-13 08:32:03+00:00,4587.23,0.79,84.48,82.16
2018-08-13 08:32:33+00:00,4591.68,0.79,84.56,81.99
2018-08-13 08:33:03+00:00,4590.7,0.79,84.54,81.99
2018-08-13 08:33:33+00:00,4593.12,0.79,84.58,81.91
2018-08-13 08:34:03+00:00,4592.0,0.79,84.56,82.0
2018-08-13 08:34:33+00:00,4592.11,0.79,84.56,82.05
2018-08-13 08:35:03+00:00,4593.87,0.79,84.58,82.0
2018-08-13 08:35:33+00:00,4594.49,0.79,84.62,82.01
2018-08-13 08:36:03+00:00,4595.12,0.79,84.6,82.13
2018-08-13 08:36:33+00:00,4596.68,0.79,84.64,82.13
2018-08-13 08:37:03+00:00,4598.41,0.79,84.68,82.08
2018-08-13 08:37:33+00:00,4598.56,0.79,84.68,82.21
2018-08-13 08:38:03+00:00,4599.37,0.79,84.7,82.1
2018-08-13 08:38:33+00:00,4601.53,0.79,84.74,82.06
2018-08-13 08:39:03+00:00,4600.22,0.78,84.68,81.68
2018-08-13 08:39:33+00:00,4599.46,0.79,84.7,82.11
2018-08-13 08:40:03+00:00,4604.51,0.79,84.78,82.12
2018-08-13 08:40:33+00:00,4605.97,0.79,84.82,81.99
2018-08-13 08:41:03+00:00,4605.76,0.79,84.82,82.02
2018-08-13 08:41:33+00:00,4606.42,0.79,84.84,82.18
2018-08-13 08:42:03+00:00,4606.42,0.79,84.82,82.05
2018-08-13 08:42:33+00:00,4610.04,0.79,84.88,81.98
2018-08-13 08:43:03+00:00,4609.11,0.79,84.88,82.1
2018-08-13 08:43:33+00:00,4611.89,0.79,84.9,82.01
2018-08-13 08:44:03+00:00,4612.67,0.79,84.94,81.97
2018-08-13 08:44:33+00:00,4612.32,0.79,84.94,82.08
2018-08-13 08:45:03+00:00,4614.27,0.79,84.96,81.98
2018-08-13 08:45:33+00:00,4613.61,0.79,84.96,81.91
2018-08-13 08:46:03+00:00,4615.42,0.79,84.98,82.25
2018-08-13 08:46:33+00:00,4614.26,0.79,84.96,81.96
2018-08-13 08:47:03+00:00,4616.77,0.79,85.02,82.08
2018-08-13 08:47:33+00:00,4618.89,0.79,85.06,82.3
2018-08-13 08:48:03+00:00,4618.89,0.79,85.06,82.17
2018-08-13 08:48:33+00:00,4618.82,0.79,85.06,82.01
2018-08-13 08:49:03+00:00,4619.82,0.79,85.06,81.98
2018-08-13 08:49:33+00:00,4622.03,0.79,85.12,81.96
2018-08-13 08:50:03+00:00,4622.68,0.79,85.1,82.02
2018-08-13 08:50:33+00:00,4624.11,0.79,85.16,82.05
2018-08-13 08:51:03+00:00,4625.34,0.79,85.16,81.88
2018-08-13 08:51:33+00:00,4628.27,0.79,85.22,82.04
2018-08-13 08:52:03+00:00,4627.4,0.79,85.22,81.95
2018-08-13 08:52:33+00:00,4627.25,0.79,85.2,81.94
2018-08-13 08:53:03+00:00,4629.1,0.79,85.22,81.83
2018-08-13 08:53:33+00:00,4629.33,0.79,85.24,81.8
2018-08-13 08:54:03+00:00,4630.19,0.79,85.24,81.96
2018-08-13 08:54:33+00:00,4631.6,0.79,85.32,82.07
2018-08-13 08:55:03+00:00,4630.88,0.79,85.28,82.05
2018-08-13 08:55:33+00:00,4631.75,0.79,85.3,81.96
2018-08-13 08:56:03+00:00,4635.45,0.79,85.36,82.19
2018-08-13 08:56:33+00:00,4635.45,0.79,85.36,82.0
2018-08-13 08:57:03+00:00,4636.64,0.79,85.38,82.0
2018-08-13 08:57:33+00:00,4637.68,0.79,85.4,82.18
2018-08-13 08:58:03+00:00,4639.66,0.79,85.44,82.03
2018-08-13 08:58:33+00:00,4637.67,0.79,85.44,82.11
2018-08-13 08:59:03+00:00,4638.67,0.79,85.4,82.08
2018-08-13 08:59:33+00:00,4642.45,0.79,85.48,81.93
2018-08-13 09:00:03+00:00,4643.67,0.79,85.5,82.03
2018-08-13 09:00:33+00:00,4644.06,0.79,85.52,82.13
2018-08-13 09:01:03+00:00,4643.78,0.79,85.5,81.88
2018-08-13 09:01:33+00:00,4646.23,0.79,85.56,82.14
2018-08-13 09:02:03+00:00,4645.02,0.79,85.52,81.87
2018-08-13 09:02:33+00:00,4646.91,0.79,85.58,82.02
2018-08-13 09:03:03+00:00,4649.84,0.79,85.62,81.96
2018-08-13 09:03:33+00:00,4649.21,0.79,85.6,81.95
2018-08-13 09:04:03+00:00,4653.2,0.79,85.7,82.29
2018-08-13 09:04:33+00:00,4652.0,0.79,85.68,82.15
2018-08-13 09:05:03+00:00,4653.38,0.79,85.68,82.04
2018-08-13 09:05:33+00:00,4655.24,0.79,85.72,82.12
2018-08-13 09:06:03+00:00,4655.19,0.79,85.72,82.04
2018-08-13 09:06:33+00:00,4657.2,0.79,85.74,81.98
2018-08-13 09:07:03+00:00,4654.13,0.79,85.7,81.83
2018-08-13 09:07:33+00:00,4657.11,0.79,85.74,81.75
2018-08-13 09:08:03+00:00,4657.75,0.79,85.78,82.06
2018-08-13 09:08:33+00:00,4658.41,0.79,85.78,82.07
2018-08-13 09:09:03+00:00,4663.62,0.79,85.88,82.0
2018-08-13 09:09:33+00:00,4660.78,0.79,85.82,81.84
2018-08-13 09:10:03+00:00,4663.56,0.79,85.88,81.98
2018-08-13 09:10:33+00:00,4662.94,0.79,85.86,82.05
2018-08-13 09:11:03+00:00,4664.4,0.79,85.9,82.01
2018-08-13 09:11:33+00:00,4566.21,0.79,84.08,82.07
2018-08-13 09:12:03+00:00,4564.71,0.79,84.04,82.1
2018-08-13 09:12:33+00:00,4566.7,0.79,84.08,81.92
2018-08-13 09:13:03+00:00,4568.17,0.79,84.12,82.14
2018-08-13 09:13:33+00:00,4568.38,0.79,84.12,82.05
2018-08-13 09:14:03+00:00,4569.19,0.79,84.16,82.09
2018-08-13 09:14:33+00:00,4570.17,0.79,84.16,82.14
2018-08-13 09:15:03+00:00,4571.03,0.79,84.18,82.05
2018-08-13 09:15:33+00:00,4570.05,0.79,84.16,81.9
2018-08-13 09:16:03+00:00,4572.59,0.79,84.2,81.84
2018-08-13 09:16:33+00:00,4576.02,0.79,84.28,81.93
2018-08-13 09:17:03+00:00,4573.5,0.79,84.2,81.85
2018-08-13 09:17:33+00:00,4575.19,0.79,84.26,82.08
2018-08-13 09:18:03+00:00,4579.75,0.79,84.32,82.14
2018-08-13 09:18:33+00:00,4575.33,0.79,84.26,82.03
2018-08-13 09:19:03+00:00,4578.94,0.79,84.3,81.8
2018-08-13 09:19:33+00:00,4580.18,0.79,84.32,81.83
2018-08-13 09:20:03+00:00,4578.92,0.79,84.34,82.01
2018-08-13 09:20:33+00:00,4580.46,0.79,84.34,82.01
2018-08-13 09:21:03+00:00,4583.79,0.79,84.42,82.12
2018-08-13 09:21:33+00:00,4582.36,0.79,84.38,81.81
2018-08-13 09:22:03+00:00,4583.23,0.79,84.38,81.78
2018-08-13 09:22:33+00:00,4585.18,0.79,84.42,81.87
2018-08-13 09:23:03+00:00,4585.73,0.79,84.46,82.13
2018-08-13 09:23:33+00:00,4587.04,0.79,84.46,81.92
2018-08-13 09:24:03+00:00,4589.58,0.79,84.52,82.11
2018-08-13 09:24:33+00:00,4587.71,0.79,84.5,82.15
2018-08-13 09:25:03+00:00,4589.73,0.79,84.54,82.14
2018-08-13 09:25:33+00:00,4589.99,0.79,84.52,82.05
2018-08-13 09:26:03+00:00,4592.21,0.79,84.56,82.14
2018-08-13 09:26:33+00:00,4593.19,0.79,84.58,81.96
2018-08-13 09:27:03+00:00,4595.68,0.79,84.62,81.94
2018-08-13 09:27:33+00:00,4592.95,0.79,84.58,81.77
2018-08-13 09:28:03+00:00,4595.1,0.79,84.62,82.05
2018-08-13 09:28:33+00:00,4598.86,0.79,84.68,81.98
2018-08-13 09:29:03+00:00,4598.4,0.79,84.68,82.06
2018-08-13 09:29:33+00:00,4597.74,0.79,84.66,82.11
2018-08-13 09:30:03+00:00,4601.1,0.79,84.72,82.02
2018-08-13 09:30:33+00:00,4602.14,0.79,84.76,82.2
2018-08-13 09:31:03+00:00,4602.68,0.79,84.76,81.77
2018-08-13 09:31:33+00:00,4603.02,0.79,84.74,82.01
2018-08-13 09:32:03+00:00,4603.31,0.79,84.76,82.05
2018-08-13 09:32:33+00:00,4603.79,0.79,84.76,82.03
2018-08-13 09:33:03+00:00,4606.61,0.79,84.82,82.0
2018-08-13 09:33:33+00:00,4609.44,0.79,84.88,81.94
2018-08-13 09:34:03+00:00,4606.92,0.79,84.84,81.97
2018-08-13 09:34:33+00:00,4609.07,0.79,84.86,82.1
2018-08-13 09:35:03+00:00,4611.18,0.79,84.92,82.03
2018-08-13 09:35:33+00:00,4611.43,0.79,84.92,81.94
2018-08-13 09:36:03+00:00,4610.57,0.79,84.9,81.89
2018-08-13 09:36:33+00:00,4614.52,0.79,84.96,81.99
2018-08-13 09:37:03+00:00,4615.5,0.79,84.98,81.96
2018-08-13 09:37:33+00:00,4612.78,0.79,84.94,82.14
2018-08-13 09:38:03+00:00,4614.5,0.79,84.98,81.97
2018-08-13 09:38:33+00:00,4617.04,0.79,85.02,81.91
2018-08-13 09:39:03+00:00,4615.17,0.79,85.0,82.03
2018-08-13 09:39:33+00:00,4617.84,0.79,85.04,81.88
2018-08-13 09:40:03+00:00,4619.39,0.79,85.06,81.82
2018-08-13 09:40:33+00:00,4620.14,0.79,85.08,82.03
2018-08-13 09:41:03+00:00,4621.17,0.79,85.1,82.09
2018-08-13 09:41:33+00:00,4624.17,0.79,85.16,82.15
2018-08-13 09:42:03+00:00,4624.08,0.79,85.14,81.86
2018-08-13 09:42:33+00:00,4625.2,0.79,85.16,81.94
2018-08-13 09:43:03+00:00,4625.42,0.79,85.18,82.03
2018-08-13 09:43:33+00:00,4626.94,0.79,85.2,81.94
2018-08-13 09:44:03+00:00,4625.24,0.79,85.18,81.98
2018-08-13 09:44:33+00:00,4626.92,0.79,85.18,81.97
2018-08-13 09:45:03+00:00,4629.48,0.79,85.24,81.87
2018-08-13 09:45:33+00:00,4630.25,0.79,85.26,81.99
2018-08-13 09:46:03+00:00,4630.89,0.79,85.28,82.1
2018-08-13 09:46:33+00:00,4631.78,0.78,85.26,81.92
2018-08-13 09:47:03+00:00,4632.68,0.79,85.3,81.85
2018-08-13 09:47:33+00:00,4631.47,0.79,85.28,81.88
2018-08-13 09:48:03+00:00,4635.06,0.79,85.34,82.0
2018-08-13 09:48:33+00:00,4636.32,0.79,85.38,82.14
2018-08-13 09:49:03+00:00,4636.06,0.79,85.38,81.98
2018-08-13 09:49:33+00:00,4639.61,0.79,85.42,81.97
2018-08-13 09:50:03+00:00,4640.57,0.79,85.46,81.93
2018-08-13 09:50:33+00:00,4642.35,0.79,85.48,81.97
2018-08-13 09:51:03+00:00,4640.61,0.79,85.44,82.0
2018-08-13 09:51:33+00:00,4642.32,0.79,85.48,82.01
2018-08-13 09:52:03+00:00,4642.22,0.79,85.48,81.91
2018-08-13 09:52:33+00:00,4647.26,0.79,85.58,82.11
2018-08-13 09:53:03+00:00,4644.41,0.79,85.52,81.89
2018-08-13 09:53:33+00:00,4646.1,0.79,85.54,81.86
2018-08-13 09:54:03+00:00,4647.29,0.79,85.58,82.05
2018-08-13 09:54:33+00:00,4649.3,0.79,85.62,81.95
2018-08-13 09:55:03+00:00,4647.99,0.79,85.58,81.89
2018-08-13 09:55:33+00:00,4649.86,0.79,85.6,81.92
2018-08-13 09:56:03+00:00,4651.24,0.79,85.64,82.03
2018-08-13 09:56:33+00:00,4651.18,0.79,85.64,81.97
2018-08-13 09:57:03+00:00,4652.66,0.79,85.7,82.09
2018-08-13 09:57:33+00:00,4655.17,0.79,85.72,82.03
2018-08-13 09:58:03+00:00,4655.21,0.79,85.72,81.93
2018-08-13 09:58:33+00:00,4658.02,0.79,85.76,81.88
2018-08-13 09:59:03+00:00,4658.04,0.79,85.78,81.95
2018-08-13 09:59:33+00:00,4657.35,0.79,85.76,82.09
2018-08-13 10:00:03+00:00,4658.59,0.79,85.78,81.93
2018-08-13 10:00:33+00:00,4659.92,0.79,85.82,82.15
2018-08-13 10:01:03+00:00,4659.57,0.79,85.82,82.01
2018-08-13 10:01:33+00:00,4661.09,0.79,85.84,82.08
2018-08-13 10:02:03+00:00,4661.46,0.79,85.84,82.01
2018-08-13 10:02:33+00:00,4662.42,0.79,85.86,82.02
2018-08-13 10:03:03+00:00,4662.27,0.79,85.86,82.07
2018-08-13 10:03:33+00:00,4562.26,0.79,84.02,82.03
2018-08-13 10:04:03+00:00,4564.37,0.79,84.04,81.94
2018-08-13 10:04:33+00:00,4568.36,0.79,84.14,82.1
2018-08-13 10:05:03+00:00,4568.03,0.79,84.12,82.11
2018-08-13 10:05:33+00:00,4566.58,0.79,84.08,82.13
2018-08-13 10:06:03+00:00,4567.8,0.79,84.12,81.97
2018-08-13 10:06:33+00:00,4571.25,0.79,84.16,81.99
2018-08-13 10:07:03+00:00,4571.98,0.79,84.18,82.02
2018-08-13 10:07:33+00:00,4572.43,0.79,84.2,81.99
2018-08-13 10:08:03+00:00,4576.0,0.79,84.26,81.93
2018-08-13 10:08:33+00:00,4576.17,0.79,84.24,81.76
2018-08-13 10:09:03+00:00,4575.26,0.79,84.26,82.18
2018-08-13 10:09:33+00:00,4575.61,0.79,84.26,82.03
2018-08-13 10:10:03+00:00,4579.08,0.79,84.32,81.98
2018-08-13 10:10:33+00:00,4577.75,0.79,84.28,81.98
2018-08-13 10:11:03+00:00,4579.62,0.79,84.34,82.14
2018-08-13 10:11:33+00:00,4578.8,0.79,84.32,81.93
2018-08-13 10:12:03+00:00,4580.69,0.79,84.36,81.95
2018-08-13 10:12:33+00:00,4581.78,0.79,84.38,82.33
2018-08-13 10:13:03+00:00,4584.72,0.79,84.44,82.11
2018-08-13 10:13:33+00:00,4582.2,0.79,84.38,81.91
2018-08-13 10:14:03+00:00,4584.61,0.79,84.42,82.09
2018-08-13 10:14:33+00:00,4585.08,0.79,84.44,81.96
2018-08-13 10:15:03+00:00,4585.78,0.79,84.46,81.92
2018-08-13 10:15:33+00:00,4587.86,0.79,84.48,81.88
2018-08-13 10:16:03+00:00,4588.37,0.79,84.48,81.96
2018-08-13 10:16:33+00:00,4588.88,0.79,84.5,82.03
2018-08-13 10:17:03+00:00,4592.67,0.79,84.56,82.05
2018-08-13 10:17:33+00:00,4592.77,0.79,84.56,81.91
2018-08-13 10:18:03+00:00,4593.24,0.79,84.58,82.05
2018-08-13 10:18:33+00:00,4594.57,0.79,84.62,81.85
2018-08-13 10:19:03+00:00,4595.57,0.79,84.64,82.07
2018-08-13 10:19:33+00:00,4596.61,0.79,84.62,81.86
2018-08-13 10:20:03+00:00,4598.17,0.79,84.66,81.84
2018-08-13 10:20:33+00:00,4598.5,0.79,84.7,81.96
2018-08-13 10:21:03+00:00,4599.58,0.79,84.7,82.03
2018-08-13 10:21:33+00:00,4600.95,0.79,84.72,82.03
2018-08-13 10:22:03+00:00,4601.99,0.79,84.72,81.96
2018-08-13 10:22:33+00:00,4602.4,0.79,84.74,81.86
2018-08-13 10:23:03+00:00,4602.75,0.79,84.76,81.79
2018-08-13 10:23:33+00:00,4603.81,0.79,84.78,82.05
2018-08-13 10:24:03+00:00,4604.21,0.79,84.78,82.0
2018-08-13 10:24:33+00:00,4603.09,0.79,84.78,82.25
2018-08-13 10:25:03+00:00,4607.03,0.79,84.84,81.9
2018-08-13 10:25:33+00:00,4607.35,0.79,84.86,82.1
2018-08-13 10:26:03+00:00,4606.77,0.79,84.84,81.98
2018-08-13 10:26:33+00:00,4609.57,0.79,84.88,82.02
2018-08-13 10:27:03+00:00,4611.05,0.79,84.9,81.92
2018-08-13 10:27:33+00:00,4612.56,0.79,84.92,81.86
2018-08-13 10:28:03+00:00,4614.78,0.79,84.98,82.22
2018-08-13 10:28:33+00:00,4613.86,0.79,84.96,81.99
2018-08-13 10:29:03+00:00,4615.28,0.79,84.98,82.03
2018-08-13 10:29:33+00:00,4614.6,0.79,84.96,81.96
2018-08-13 10:30:03+00:00,4615.84,0.79,85.0,81.95
2018-08-13 10:30:33+00:00,4617.52,0.79,85.02,82.08
2018-08-13 10:31:03+00:00,4618.97,0.79,85.04,81.93
2018-08-13 10:31:33+00:00,4618.06,0.79,85.04,82.03
2018-08-13 10:32:03+00:00,4618.8,0.79,85.06,81.87
2018-08-13 10:32:33+00:00,4619.54,0.79,85.08,81.99
2018-08-13 10:33:03+00:00,4623.24,0.79,85.14,82.09
2018-08-13 10:33:33+00:00,4622.0,0.79,85.12,81.99
2018-08-13 10:34:03+00:00,4622.92,0.79,85.14,82.07
2018-08-13 10:34:33+00:00,4625.19,0.79,85.16,81.87
2018-08-13 10:35:03+00:00,4626.57,0.79,85.18,81.95
2018-08-13 10:35:33+00:00,4626.57,0.79,85.2,82.12
2018-08-13 10:36:03+00:00,4626.25,0.79,85.2,81.99
2018-08-13 10:36:33+00:00,4628.87,0.79,85.24,81.91
2018-08-13 10:37:03+00:00,4627.84,0.79,85.22,81.98
2018-08-13 10:37:33+00:00,4630.91,0.79,85.28,82.09
2018-08-13 10:38:03+00:00,4631.29,0.79,85.28,82.11
2018-08-13 10:38:33+00:00,4632.45,0.79,85.3,81.87
